notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,semantic
619.0,945.0,0.39578,20.0,0.0,1,0.40341,1567,14711,1.436190261814946E-4,1551099 -1 956874 -1  -2 ,'Prednisone' -1 'Furosemide' -1 -2 
659.0,819.0,0.44587,19.0,0.0,1,0.45291,1492,14711,1.4024416440670454E-4,1137529 -1  -2 ,'salmeterol' -1 -2 
870.0,801.0,0.52065,21.0,0.0,1,0.5266,1665,14711,1.3526776115865052E-4,1307046 -1 1125315 1174888 -1  -2 ,'Metoprolol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1054.0,813.0,0.56454,23.0,0.0,1,0.56984,1855,14711,1.3039656916113407E-4,1308216 -1 1308216 -1  -2 ,'Lisinopril' -1 'Lisinopril' -1 -2 
928.0,1135.0,0.44983,25.0,0.0,1,0.45642,2056,14711,1.2691378387295747E-4,989878 -1  -2 ,'Lidocaine' -1 -2 
825.0,779.0,0.51434,20.0,0.0,1,0.52032,1588,14711,1.2126991791989127E-4,997881 -1  -2 ,'Clindamycin' -1 -2 
918.0,790.0,0.53747,21.0,0.0,1,0.54309,1688,14711,1.1587207843932222E-4,1539403 -1 1125315 -1  -2 ,'Simvastatin' -1 'Acetaminophen' -1 -2 
715.0,808.0,0.46947,19.0,0.0,1,0.47601,1519,14711,1.1491648749177112E-4,1713332 -1 1551099 -1  -2 ,'Amoxicillin' -1 'Prednisone' -1 -2 
923.0,883.0,0.51107,22.0,0.0,1,0.51696,1797,14711,1.1398568802800366E-4,1738521 -1  -2 ,'Doxycycline' -1 -2 
922.0,1005.0,0.47846,23.0,0.0,1,0.48462,1931,14711,1.0205217154613972E-4,1154343 -1 1154343 -1  -2 ,'Albuterol' -1 'Albuterol' -1 -2 
656.0,813.0,0.44656,18.0,0.0,1,0.45326,1461,14711,9.502808181441902E-5,1154029 -1 1125315 -1  -2 ,'Fentanyl' -1 'Acetaminophen' -1 -2 
997.0,668.0,0.5988,20.0,0.0,1,0.60356,1637,14711,9.165695762378687E-5,974166 -1 974166 -1  -2 ,'Hydrochlorothiazide' -1 'Hydrochlorothiazide' -1 -2 
1160.0,944.0,0.55133,24.0,0.0,1,0.55639,2090,14711,7.081433763430517E-5,1125315 1174888 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
850.0,867.0,0.49505,20.0,0.0,1,0.50086,1699,14711,7.032633609993048E-5,956874 -1 19121608 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 -2 
1037.0,779.0,0.57104,21.0,0.0,1,0.57594,1804,14711,6.944503327874351E-5,1177480 -1  -2 ,'Ibuprofen' -1 -2 
796.0,1021.0,0.43808,21.0,0.0,1,0.4445,1810,14711,6.908087310296208E-5,1125315 1174888 -1 1124957 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Oxycodone' -1 -2 
495.0,1063.0,0.31772,11.0,0.0,1,0.3225,1556,14711,6.857382414559114E-5,19136030 -1  -2 ,'Saline Solution. Hypertonic' -1 -2 
916.0,820.0,0.52765,20.0,0.0,1,0.53303,1734,14711,6.33684859357546E-5,1361711 -1  -2 ,'Nitroglycerin' -1 -2 
928.0,718.0,0.56379,19.0,0.0,1,0.56877,1639,14711,6.092974297439464E-5,1136980 -1  -2 ,'Ketorolac' -1 -2 
620.0,838.0,0.42524,17.0,0.0,1,0.43186,1462,14711,5.913943442573574E-5,1518254 -1 1174888 -1  -2 ,'Dexamethasone' -1 'Hydrocodone' -1 -2 
1013.0,947.0,0.51684,22.0,0.0,1,0.5222,1955,14711,5.390573230810944E-5,1163944 -1  -2 ,'Guaifenesin' -1 -2 
1025.0,837.0,0.55048,21.0,0.0,1,0.5555,1841,14711,5.384850128795335E-5,1734104 -1 1713332 -1  -2 ,'Azithromycin' -1 'Amoxicillin' -1 -2 
513.0,1104.0,0.31725,12.0,0.0,1,0.32228,1612,14711,5.1128535052128704E-5,1129625 -1  -2 ,'Diphenhydramine' -1 -2 
1059.0,816.0,0.5648,21.0,0.0,1,0.56962,1861,14711,4.985684166774499E-5,1713332 -1 1734104 -1  -2 ,'Amoxicillin' -1 'Azithromycin' -1 -2 
899.0,689.0,0.56612,12.0,0.0,1,0.56938,1568,14711,4.346786583144008E-5,1506270 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
855.0,950.0,0.47368,20.0,0.0,1,0.47945,1802,14711,4.15991076128619E-5,1124957 -1 1174888 -1  -2 ,'Oxycodone' -1 'Hydrocodone' -1 -2 
926.0,997.0,0.48154,21.0,0.0,1,0.48714,1910,14711,3.662788314435085E-5,956874 19049105 -1  -2 ,'Furosemide' 'Potassium Chloride' -1 -2 
880.0,680.0,0.5641,17.0,0.0,1,0.5688,1542,14711,2.8016391491504505E-5,1713332 -1 1713332 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
901.0,733.0,0.55141,13.0,0.0,1,0.55495,1618,14711,2.7539670351758327E-5,1125315 1174888 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
808.0,662.0,0.54966,16.0,0.0,1,0.55451,1452,14711,2.5762482256784523E-5,1539403 -1 1174888 -1  -2 ,'Simvastatin' -1 'Hydrocodone' -1 -2 
747.0,927.0,0.44624,18.0,0.0,1,0.45213,1645,14711,2.4751605327120444E-5,1501700 -1  -2 ,'Thyroxine' -1 -2 
798.0,1599.0,0.33292,20.0,0.0,1,0.33844,2390,14711,2.2961768705524713E-5,19055720 -1  -2 ,'HEPARIN. BEEF' -1 -2 
832.0,863.0,0.49086,14.0,0.0,1,0.49503,1691,14711,1.7898118137006373E-5,1734104 -1 1154343 -1  -2 ,'Azithromycin' -1 'Albuterol' -1 -2 
759.0,1202.0,0.38705,20.0,0.0,1,0.39324,1952,14711,1.0345172622095919E-5,1125315 -1 1000560 -1  -2 ,'Acetaminophen' -1 'Ondansetron' -1 -2 
740.0,1129.0,0.39593,19.0,0.0,1,0.40201,1856,14711,8.996012056025123E-6,1125315 -1 1154029 -1  -2 ,'Acetaminophen' -1 'Fentanyl' -1 -2 
1005.0,731.0,0.57892,15.0,0.0,1,0.58252,1722,14711,8.154741662790464E-6,1506270 -1 1506270 -1  -2 ,'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
491.0,975.0,0.33492,15.0,0.0,1,0.34166,1457,14711,8.06986669462653E-6,1125315 -1 791967 -1  -2 ,'Acetaminophen' -1 'Lorazepam' -1 -2 
802.0,771.0,0.50985,16.0,0.0,1,0.51479,1570,14711,7.510898495084655E-6,1154343 -1 1734104 -1  -2 ,'Albuterol' -1 'Azithromycin' -1 -2 
1202.0,953.0,0.55777,19.0,0.0,1,0.56164,2130,14711,6.173447022057674E-6,1734104 -1 1734104 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 -2 
1113.0,1019.0,0.52205,19.0,0.0,1,0.52627,2107,14711,4.270724629318558E-6,708298 1154029 -1  -2 ,'Midazolam' 'Fentanyl' -1 -2 
1029.0,1009.0,0.50491,20.0,0.0,1,0.50972,2029,14711,2.8975790001504844E-6,1322184 -1  -2 ,'clopidogrel' -1 -2 
775.0,760.0,0.50489,14.0,0.0,1,0.50936,1535,14711,9.62360268139893E-7,1777806 -1  -2 ,'Ceftriaxone' -1 -2 
690.0,976.0,0.41417,16.0,0.0,1,0.41974,1663,14711,5.581736319919575E-7,1518254 -1 1125315 -1  -2 ,'Dexamethasone' -1 'Acetaminophen' -1 -2 
